Season,TeamID,adj_o,adj_d,luck,rank,adj_em
2017,1141,111.6,117.6,0.053,231,-6.03
2017,1141,111.6,117.6,0.053,231,-6.03
2017,1162,101.1,107.3,-0.022000000000000002,232,-6.2
2017,1443,102.9,109.1,0.048,233,-6.2
2017,1443,102.9,109.1,0.048,233,-6.2
2017,1443,102.9,109.1,0.048,233,-6.2
2017,1443,102.9,109.1,0.048,233,-6.2
2017,1358,97.2,103.5,0.10099999999999999,234,-6.23
2017,1150,103.2,109.5,0.033,235,-6.28
2017,1331,104.4,110.7,-0.077,236,-6.3
2017,1331,104.4,110.7,-0.077,236,-6.3
2017,1331,104.4,110.7,-0.077,236,-6.3
2017,1331,104.4,110.7,-0.077,236,-6.3
2017,1375,98.9,105.3,0.012,237,-6.39
2017,1375,98.9,105.3,0.012,237,-6.39
2017,1375,98.9,105.3,0.012,237,-6.39
2017,1375,98.9,105.3,0.012,237,-6.39
2017,1408,102.6,109.0,-0.075,238,-6.42
2017,1119,98.4,104.8,-0.063,239,-6.44
2017,1114,98.3,104.9,0.023,240,-6.61
2017,1114,98.3,104.9,0.023,240,-6.61
2017,1114,98.3,104.9,0.023,240,-6.61
2017,1114,98.3,104.9,0.023,240,-6.61
2017,1334,99.6,106.3,-0.003,241,-6.69
2017,1286,103.0,109.7,-0.025,242,-6.72
2017,1156,96.4,103.2,-0.09,243,-6.82
2017,1340,104.3,111.1,-0.057,244,-6.83
2017,1227,100.9,107.8,-0.002,245,-6.93
2017,1447,101.0,108.1,-0.024,246,-7.11
2017,1180,102.9,110.1,-0.08900000000000001,247,-7.15
2017,1132,100.1,107.3,0.01,248,-7.2
2017,1132,100.1,107.3,0.01,248,-7.2
2017,1132,100.1,107.3,0.01,248,-7.2
2017,1132,100.1,107.3,0.01,248,-7.2
2017,1424,98.2,105.4,-0.006999999999999999,249,-7.28
2017,1244,102.7,110.0,0.0,250,-7.3
2017,1259,98.7,106.0,0.079,251,-7.31
2017,1259,98.7,106.0,0.079,251,-7.31
2017,1259,98.7,106.0,0.079,251,-7.31
2017,1259,98.7,106.0,0.079,251,-7.31
2017,1427,95.1,102.6,0.016,252,-7.53
2017,1316,101.9,109.4,0.025,253,-7.56
2017,1316,101.9,109.4,0.025,253,-7.56
2017,1316,101.9,109.4,0.025,253,-7.56
2017,1316,101.9,109.4,0.025,253,-7.56
2017,1254,100.1,107.8,0.081,254,-7.64
2017,1254,100.1,107.8,0.081,254,-7.64
2017,1254,100.1,107.8,0.081,254,-7.64
2017,1254,100.1,107.8,0.081,254,-7.64
2017,1384,102.1,110.0,-0.006999999999999999,255,-7.91
2017,1384,102.1,110.0,-0.006999999999999999,255,-7.91
2017,1384,102.1,110.0,-0.006999999999999999,255,-7.91
2017,1384,102.1,110.0,-0.006999999999999999,255,-7.91
2017,1360,100.2,108.3,0.057999999999999996,256,-8.1
2017,1360,100.2,108.3,0.057999999999999996,256,-8.1
2017,1360,100.2,108.3,0.057999999999999996,256,-8.1
2017,1360,100.2,108.3,0.057999999999999996,256,-8.1
2017,1399,98.9,107.0,-0.057999999999999996,257,-8.12
2017,1399,98.9,107.0,-0.057999999999999996,257,-8.12
2017,1399,98.9,107.0,-0.057999999999999996,257,-8.12
2017,1399,98.9,107.0,-0.057999999999999996,257,-8.12
2017,1419,98.4,106.5,-0.11599999999999999,258,-8.14
2017,1310,101.3,109.4,-0.067,259,-8.14
2017,1179,103.0,111.2,-0.083,260,-8.2
2017,1454,99.9,108.4,-0.023,261,-8.53
2017,1168,97.0,105.6,0.034,262,-8.56
2017,1165,99.8,108.5,-0.032,263,-8.68
2017,1333,97.0,105.9,-0.067,264,-8.88
2017,1352,91.6,100.5,0.032,265,-8.88
2017,1352,91.6,100.5,0.032,265,-8.88
2017,1352,91.6,100.5,0.032,265,-8.88
2017,1352,91.6,100.5,0.032,265,-8.88
2017,1192,103.0,111.9,-0.051,266,-8.94
2017,1192,103.0,111.9,-0.051,266,-8.94
2017,1192,103.0,111.9,-0.051,266,-8.94
2017,1192,103.0,111.9,-0.051,266,-8.94
2017,1218,97.0,106.0,-0.012,267,-9.04
2017,1111,99.6,108.7,-0.039,268,-9.11
2017,1159,98.5,107.7,-0.013000000000000001,269,-9.13
2017,1219,99.0,108.1,-0.004,270,-9.17
2017,1219,99.0,108.1,-0.004,270,-9.17
2017,1219,99.0,108.1,-0.004,270,-9.17
2017,1219,99.0,108.1,-0.004,270,-9.17
2017,1239,102.6,111.8,0.017,271,-9.23
2017,1194,98.7,108.0,-0.036000000000000004,272,-9.3
2017,1194,98.7,108.0,-0.036000000000000004,272,-9.3
2017,1194,98.7,108.0,-0.036000000000000004,272,-9.3
2017,1194,98.7,108.0,-0.036000000000000004,272,-9.3
2017,1387,95.5,104.8,0.08199999999999999,273,-9.35
2017,1387,95.5,104.8,0.08199999999999999,273,-9.35
2017,1387,95.5,104.8,0.08199999999999999,273,-9.35
2017,1387,95.5,104.8,0.08199999999999999,273,-9.35
2017,1184,98.4,107.9,0.015,274,-9.47
2017,1184,98.4,107.9,0.015,274,-9.47
2017,1184,98.4,107.9,0.015,274,-9.47
2017,1184,98.4,107.9,0.015,274,-9.47
2017,1370,95.6,105.3,-0.023,275,-9.64
2017,1198,102.9,112.6,-0.171,276,-9.64
2017,1135,104.2,114.0,0.017,277,-9.8
2017,1339,98.8,108.8,0.011000000000000001,278,-9.96
2017,1275,95.9,106.0,0.052000000000000005,279,-10.09
2017,1275,95.9,106.0,0.052000000000000005,279,-10.09
2017,1275,95.9,106.0,0.052000000000000005,279,-10.09
2017,1275,95.9,106.0,0.052000000000000005,279,-10.09
2017,1136,101.7,112.1,-0.013999999999999999,280,-10.35
2017,1108,95.5,105.8,0.048,281,-10.36
2017,1312,98.7,109.1,0.028999999999999998,282,-10.38
2017,1464,102.5,113.0,0.077,283,-10.5
2017,1294,96.5,107.1,-0.026000000000000002,284,-10.6
2017,1294,96.5,107.1,-0.026000000000000002,284,-10.6
2017,1294,96.5,107.1,-0.026000000000000002,284,-10.6
2017,1294,96.5,107.1,-0.026000000000000002,284,-10.6
2017,1169,104.0,114.6,-0.032,285,-10.62
2017,1154,105.6,116.4,0.023,286,-10.74
2017,1154,105.6,116.4,0.023,286,-10.74
2017,1154,105.6,116.4,0.023,286,-10.74
2017,1154,105.6,116.4,0.023,286,-10.74
2017,1264,96.9,107.7,-0.0,287,-10.85
2017,1122,106.1,117.1,0.04,288,-11.07
2017,1122,106.1,117.1,0.04,288,-11.07
2017,1122,106.1,117.1,0.04,288,-11.07
2017,1122,106.1,117.1,0.04,288,-11.07
2017,1174,97.4,108.5,0.08900000000000001,289,-11.08
2017,1378,96.5,107.7,-0.021,290,-11.15
2017,1378,96.5,107.7,-0.021,290,-11.15
2017,1378,96.5,107.7,-0.021,290,-11.15
2017,1378,96.5,107.7,-0.021,290,-11.15
2017,1144,99.4,110.7,0.035,291,-11.37
2017,1262,104.3,115.7,-0.036000000000000004,292,-11.38
2017,1262,104.3,115.7,-0.036000000000000004,292,-11.38
2017,1262,104.3,115.7,-0.036000000000000004,292,-11.38
2017,1262,104.3,115.7,-0.036000000000000004,292,-11.38
2017,1322,101.0,112.5,0.027999999999999997,293,-11.44
2017,1170,100.9,112.4,0.045,294,-11.49
2017,1346,101.3,113.0,0.027000000000000003,295,-11.69
2017,1347,96.2,107.9,0.06,296,-11.71
2017,1442,97.1,108.8,-0.035,297,-11.75
2017,1442,97.1,108.8,-0.035,297,-11.75
2017,1442,97.1,108.8,-0.035,297,-11.75
2017,1442,97.1,108.8,-0.035,297,-11.75
2017,1313,93.9,105.6,0.077,298,-11.76
2017,1337,102.1,114.1,0.026000000000000002,299,-11.99
2017,1101,96.8,108.8,0.049,300,-12.05
2017,1101,96.8,108.8,0.049,300,-12.05
2017,1101,96.8,108.8,0.049,300,-12.05
2017,1101,96.8,108.8,0.049,300,-12.05
2017,1357,97.6,109.8,0.018000000000000002,301,-12.22
2017,1357,97.6,109.8,0.018000000000000002,301,-12.22
2017,1357,97.6,109.8,0.018000000000000002,301,-12.22
2017,1357,97.6,109.8,0.018000000000000002,301,-12.22
2017,1178,102.2,114.5,0.016,302,-12.33
2017,1230,101.6,114.3,0.032,303,-12.77
2017,1230,101.6,114.3,0.032,303,-12.77
2017,1230,101.6,114.3,0.032,303,-12.77
2017,1230,101.6,114.3,0.032,303,-12.77
2017,1410,100.3,113.2,-0.037000000000000005,304,-12.92
2017,1410,100.3,113.2,-0.037000000000000005,304,-12.92
2017,1410,100.3,113.2,-0.037000000000000005,304,-12.92
2017,1410,100.3,113.2,-0.037000000000000005,304,-12.92
2017,1171,99.3,112.2,0.032,305,-12.97
2017,1214,93.7,106.9,0.022000000000000002,306,-13.18
2017,1142,99.9,113.1,0.013000000000000001,307,-13.2
2017,1142,99.9,113.1,0.013000000000000001,307,-13.2
2017,1142,99.9,113.1,0.013000000000000001,307,-13.2
2017,1142,99.9,113.1,0.013000000000000001,307,-13.2
2017,1110,94.9,108.2,-0.017,308,-13.3
2017,1149,103.3,116.7,0.006999999999999999,309,-13.41
2017,1149,103.3,116.7,0.006999999999999999,309,-13.41
2017,1149,103.3,116.7,0.006999999999999999,309,-13.41
2017,1149,103.3,116.7,0.006999999999999999,309,-13.41
2017,1341,98.0,111.5,-0.017,310,-13.46
2017,1146,104.0,117.5,-0.013999999999999999,311,-13.5
2017,1146,104.0,117.5,-0.013999999999999999,311,-13.5
2017,1146,104.0,117.5,-0.013999999999999999,311,-13.5
2017,1146,104.0,117.5,-0.013999999999999999,311,-13.5
2017,1127,96.2,109.9,-0.009000000000000001,312,-13.67
2017,1311,100.5,114.2,0.08900000000000001,313,-13.74
2017,1415,92.1,106.0,-0.055,314,-13.88
2017,1415,92.1,106.0,-0.055,314,-13.88
2017,1415,92.1,106.0,-0.055,314,-13.88
2017,1415,92.1,106.0,-0.055,314,-13.88
2017,1366,100.6,114.5,0.054000000000000006,315,-13.89
2017,1265,100.7,114.6,0.013000000000000001,316,-13.9
2017,1270,96.1,110.2,-0.057,317,-14.07
2017,1188,95.0,109.1,-0.040999999999999995,318,-14.14
2017,1188,95.0,109.1,-0.040999999999999995,318,-14.14
2017,1188,95.0,109.1,-0.040999999999999995,318,-14.14
2017,1188,95.0,109.1,-0.040999999999999995,318,-14.14
2017,1391,100.9,115.2,-0.002,319,-14.28
2017,1317,96.3,110.8,-0.08,320,-14.52
2017,1317,96.3,110.8,-0.08,320,-14.52
2017,1317,96.3,110.8,-0.08,320,-14.52
2017,1317,96.3,110.8,-0.08,320,-14.52
2017,1271,97.9,112.6,0.039,321,-14.62
2017,1271,97.9,112.6,0.039,321,-14.62
2017,1271,97.9,112.6,0.039,321,-14.62
2017,1271,97.9,112.6,0.039,321,-14.62
2017,1441,90.2,104.9,0.027000000000000003,322,-14.75
2017,1441,90.2,104.9,0.027000000000000003,322,-14.75
2017,1441,90.2,104.9,0.027000000000000003,322,-14.75
2017,1441,90.2,104.9,0.027000000000000003,322,-14.75
2017,1288,91.2,106.6,0.038,323,-15.34
2017,1379,93.0,108.4,-0.032,324,-15.46
2017,1379,93.0,108.4,-0.032,324,-15.46
2017,1379,93.0,108.4,-0.032,324,-15.46
2017,1379,93.0,108.4,-0.032,324,-15.46
2017,1380,98.2,113.7,0.038,325,-15.58
2017,1319,95.0,110.7,-0.016,326,-15.64
2017,1319,95.0,110.7,-0.016,326,-15.64
2017,1319,95.0,110.7,-0.016,326,-15.64
2017,1319,95.0,110.7,-0.016,326,-15.64
2017,1440,97.7,113.7,-0.034,327,-16.02
2017,1212,96.6,112.7,0.049,328,-16.06
2017,1238,92.8,108.9,0.032,329,-16.18
2017,1248,96.2,113.4,0.059000000000000004,330,-17.25
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1364,91.3,109.5,0.009000000000000001,331,-18.17
2017,1216,92.6,110.9,0.073,332,-18.24
2017,1226,97.7,116.0,-0.053,333,-18.25
2017,1381,101.2,119.8,-0.013999999999999999,334,-18.59
2017,1381,101.2,119.8,-0.013999999999999999,334,-18.59
2017,1381,101.2,119.8,-0.013999999999999999,334,-18.59
2017,1381,101.2,119.8,-0.013999999999999999,334,-18.59
2017,1354,99.1,118.4,0.067,335,-19.23
2017,1152,92.0,111.3,-0.009000000000000001,336,-19.37
2017,1263,91.2,110.6,0.005,337,-19.47
2017,1224,90.6,110.1,-0.022000000000000002,338,-19.56
2017,1175,94.3,114.1,0.006999999999999999,339,-19.86
2017,1126,95.1,115.3,-0.011000000000000001,340,-20.21
2017,1148,92.9,113.9,-0.023,341,-21.05
2017,1106,91.1,112.7,-0.006999999999999999,342,-21.56
2017,1164,93.7,115.4,0.002,343,-21.75
2017,1197,93.7,116.0,-0.085,344,-22.33
2017,1290,95.8,118.3,0.025,345,-22.44
2017,1290,95.8,118.3,0.025,345,-22.44
2017,1290,95.8,118.3,0.025,345,-22.44
2017,1290,95.8,118.3,0.025,345,-22.44
2017,1383,87.8,112.1,-0.037000000000000005,346,-24.29
2017,1255,92.2,117.3,0.017,347,-25.13
2017,1115,85.7,110.9,-0.01,348,-25.19
2017,1115,85.7,110.9,-0.01,348,-25.19
2017,1115,85.7,110.9,-0.01,348,-25.19
2017,1115,85.7,110.9,-0.01,348,-25.19
2017,1299,95.6,123.0,-0.086,349,-27.48
2017,1342,88.9,118.1,0.018000000000000002,350,-29.24
2017,1105,91.6,121.9,-0.075,351,-30.22
2018,1438,116.4,84.3,0.032,1,32.15
2018,1437,127.4,95.9,-0.018000000000000002,2,31.43
2018,1181,122.5,93.4,-0.028999999999999998,3,29.14
2018,1153,113.6,86.4,-0.015,4,27.2
2018,1345,123.2,96.5,0.003,5,26.68
2018,1277,119.9,93.6,0.048,6,26.35
2018,1314,121.9,96.8,-0.019,7,25.05
2018,1314,121.9,96.8,-0.019,7,25.05
2018,1314,121.9,96.8,-0.019,7,25.05
2018,1314,121.9,96.8,-0.019,7,25.05
2018,1211,119.8,95.0,-0.006,8,24.74
2018,1242,120.9,97.6,0.06,9,23.23
2018,1276,115.8,92.6,0.037000000000000005,10,23.19
2018,1397,114.3,91.8,0.053,11,22.5
2018,1403,114.0,92.0,-0.021,12,21.94
2018,1403,114.0,92.0,-0.021,12,21.94
2018,1403,114.0,92.0,-0.021,12,21.94
2018,1403,114.0,92.0,-0.021,12,21.94
2018,1452,119.1,97.3,-0.009000000000000001,13,21.76
2018,1452,119.1,97.3,-0.009000000000000001,13,21.76
2018,1452,119.1,97.3,-0.009000000000000001,13,21.76
2018,1452,119.1,97.3,-0.009000000000000001,13,21.76
2018,1462,120.7,99.0,0.109,14,21.7
2018,1326,116.1,95.0,0.027000000000000003,15,21.11
2018,1120,118.2,97.5,-0.012,16,20.63
2018,1222,116.0,95.7,0.008,17,20.35
2018,1155,113.7,93.4,0.004,18,20.27
2018,1246,115.6,95.5,-0.006999999999999999,19,20.07
2018,1455,121.8,101.7,-0.015,20,20.06
2018,1112,118.9,99.6,0.025,21,19.37
2018,1395,120.6,101.6,-0.057999999999999996,22,18.92
2018,1196,115.1,96.4,-0.049,23,18.71
2018,1305,119.8,101.6,-0.027999999999999997,24,18.18
2018,1139,115.7,97.8,-0.037000000000000005,25,17.87
2018,1371,116.2,98.9,-0.02,26,17.34
2018,1371,116.2,98.9,-0.02,26,17.34
2018,1371,116.2,98.9,-0.02,26,17.34
2018,1371,116.2,98.9,-0.02,26,17.34
2018,1166,116.4,99.1,-0.018000000000000002,27,17.3
2018,1388,119.8,102.6,-0.003,28,17.16
2018,1336,113.0,95.9,-0.078,29,17.1
2018,1401,111.2,94.3,-0.006999999999999999,30,16.9
2018,1323,116.0,99.2,-0.055,31,16.82
2018,1323,116.0,99.2,-0.055,31,16.82
2018,1323,116.0,99.2,-0.055,31,16.82
2018,1323,116.0,99.2,-0.055,31,16.82
2018,1439,115.0,98.3,-0.003,32,16.63
2018,1439,115.0,98.3,-0.003,32,16.63
2018,1439,115.0,98.3,-0.003,32,16.63
2018,1439,115.0,98.3,-0.003,32,16.63
2018,1257,113.1,96.5,-0.02,33,16.58
2018,1124,111.1,95.0,-0.068,34,16.16
2018,1199,115.8,99.9,-0.032,35,15.82
2018,1274,113.2,97.5,0.034,36,15.71
2018,1274,113.2,97.5,0.034,36,15.71
2018,1274,113.2,97.5,0.034,36,15.71
2018,1274,113.2,97.5,0.034,36,15.71
2018,1116,117.3,101.6,0.062,37,15.64
2018,1281,113.2,97.8,-0.021,38,15.46
2018,1400,109.3,93.8,-0.018000000000000002,39,15.46
2018,1425,115.3,100.0,-0.013999999999999999,40,15.29
2018,1301,116.4,101.2,0.006999999999999999,41,15.15
2018,1260,111.3,96.1,0.057999999999999996,42,15.14
2018,1260,111.3,96.1,0.057999999999999996,42,15.14
2018,1260,111.3,96.1,0.057999999999999996,42,15.14
2018,1260,111.3,96.1,0.057999999999999996,42,15.14
2018,1172,118.1,103.2,-0.065,43,14.86
2018,1243,112.1,97.4,0.055999999999999994,44,14.75
2018,1113,117.6,102.9,-0.07200000000000001,45,14.71
2018,1268,114.0,99.4,-0.046,46,14.67
2018,1328,115.1,100.6,0.005,47,14.42
2018,1348,112.4,98.0,0.055999999999999994,48,14.42
2018,1348,112.4,98.0,0.055999999999999994,48,14.42
2018,1348,112.4,98.0,0.055999999999999994,48,14.42
2018,1348,112.4,98.0,0.055999999999999994,48,14.42
2018,1417,116.4,102.0,-0.019,49,14.38
2018,1361,111.2,97.1,-0.015,50,14.15
2018,1104,108.4,94.6,0.0,51,13.83
2018,1292,110.4,96.6,-0.0,52,13.78
2018,1292,110.4,96.6,-0.0,52,13.78
2018,1292,110.4,96.6,-0.0,52,13.78
2018,1292,110.4,96.6,-0.0,52,13.78
2018,1266,119.3,105.5,0.018000000000000002,53,13.75
2018,1393,107.6,94.0,0.006999999999999999,54,13.6
2018,1308,108.4,94.8,0.032,55,13.56
2018,1329,112.1,98.6,-0.006999999999999999,56,13.48
2018,1304,110.9,97.5,0.066,57,13.43
2018,1129,110.6,97.4,0.011000000000000001,58,13.13
2018,1293,113.1,100.4,-0.013000000000000001,59,12.69
2018,1443,113.6,101.0,-0.006,60,12.55
2018,1443,113.6,101.0,-0.006,60,12.55
2018,1443,113.6,101.0,-0.006,60,12.55
2018,1443,113.6,101.0,-0.006,60,12.55
2018,1261,115.6,103.1,-0.03,61,12.46
2018,1280,109.6,97.2,0.028999999999999998,62,12.38
2018,1344,108.8,96.9,0.08800000000000001,63,11.92
2018,1208,107.8,95.9,0.01,64,11.91
2018,1428,111.8,99.9,0.015,65,11.88
2018,1418,113.4,102.0,0.045,66,11.41
2018,1377,110.1,98.7,-0.047,67,11.35
2018,1377,110.1,98.7,-0.047,67,11.35
2018,1377,110.1,98.7,-0.047,67,11.35
2018,1377,110.1,98.7,-0.047,67,11.35
2018,1330,108.6,97.3,0.040999999999999995,68,11.33
2018,1330,108.6,97.3,0.040999999999999995,68,11.33
2018,1330,108.6,97.3,0.040999999999999995,68,11.33
2018,1330,108.6,97.3,0.040999999999999995,68,11.33
2018,1382,112.1,100.9,0.077,69,11.19
2018,1140,109.0,98.0,0.021,70,10.98
2018,1285,110.1,99.3,-0.005,71,10.8
2018,1436,114.1,103.3,-0.051,72,10.74
2018,1130,113.8,103.0,0.005,73,10.72
2018,1130,113.8,103.0,0.005,73,10.72
2018,1130,113.8,103.0,0.005,73,10.72
2018,1130,113.8,103.0,0.005,73,10.72
2018,1458,110.0,99.4,-0.068,74,10.62
2018,1355,114.6,104.0,0.111,75,10.59
2018,1332,110.8,100.2,0.01,76,10.57
2018,1138,114.2,103.7,-0.005,77,10.5
2018,1231,109.7,99.3,-0.025,78,10.4
2018,1201,110.0,99.8,-0.057,79,10.2
2018,1385,106.6,96.5,-0.016,80,10.09
2018,1376,105.8,95.8,0.003,81,10.0
2018,1376,105.8,95.8,0.003,81,10.0
2018,1376,105.8,95.8,0.003,81,10.0
2018,1376,105.8,95.8,0.003,81,10.0
2018,1422,105.6,96.5,-0.011000000000000001,82,9.06
2018,1125,112.9,103.9,-0.004,83,9.02
2018,1390,108.4,99.6,0.013999999999999999,84,8.79
2018,1374,109.8,101.0,-0.102,85,8.79
2018,1396,109.0,100.7,0.039,86,8.29
2018,1321,109.2,100.9,-0.068,87,8.27
2018,1435,115.6,107.5,-0.08,88,8.08
2018,1448,111.1,103.0,-0.12,89,8.01
2018,1448,111.1,103.0,-0.12,89,8.01
2018,1448,111.1,103.0,-0.12,89,8.01
2018,1448,111.1,103.0,-0.12,89,8.01
2018,1234,116.6,108.7,-0.09,90,7.93
2018,1430,111.0,103.1,0.006999999999999999,91,7.91
2018,1430,111.0,103.1,0.006999999999999999,91,7.91
2018,1430,111.0,103.1,0.006999999999999999,91,7.91
2018,1430,111.0,103.1,0.006999999999999999,91,7.91
2018,1190,105.5,98.0,-0.0,92,7.52
2018,1202,109.3,101.8,-0.005,93,7.43
2018,1333,108.8,101.4,-0.083,94,7.38
2018,1297,108.1,100.8,-0.065,95,7.3
2018,1297,108.1,100.8,-0.065,95,7.3
2018,1297,108.1,100.8,-0.065,95,7.3
2018,1297,108.1,100.8,-0.065,95,7.3
2018,1318,107.9,100.7,0.03,96,7.17
2018,1449,106.2,99.2,0.08,97,7.01
2018,1207,109.7,102.8,-0.046,98,6.95
2018,1137,109.1,102.3,0.02,99,6.81
2018,1177,104.7,97.9,-0.10300000000000001,100,6.74
2018,1307,113.6,107.0,-0.022000000000000002,101,6.66
2018,1307,113.6,107.0,-0.022000000000000002,101,6.66
2018,1307,113.6,107.0,-0.022000000000000002,101,6.66
2018,1307,113.6,107.0,-0.022000000000000002,101,6.66
2018,1209,108.7,102.0,-0.024,102,6.65
2018,1228,109.8,103.2,-0.09300000000000001,103,6.58
2018,1235,110.1,103.5,-0.009000000000000001,104,6.58
2018,1279,111.5,104.9,-0.053,105,6.53
2018,1424,111.7,105.2,-0.012,106,6.52
2018,1409,108.5,102.3,0.028999999999999998,107,6.17
2018,1294,107.3,101.2,-0.044000000000000004,108,6.12
2018,1294,107.3,101.2,-0.044000000000000004,108,6.12
2018,1294,107.3,101.2,-0.044000000000000004,108,6.12
2018,1294,107.3,101.2,-0.044000000000000004,108,6.12
2018,1416,99.1,93.3,0.062,109,5.8
2018,1160,105.3,99.7,0.068,110,5.68
2018,1372,104.9,99.4,0.037000000000000005,111,5.56
2018,1213,102.3,96.8,-0.055,112,5.5
2018,1213,102.3,96.8,-0.055,112,5.5
2018,1213,102.3,96.8,-0.055,112,5.5
2018,1213,102.3,96.8,-0.055,112,5.5
2018,1412,109.5,104.0,-0.047,113,5.47
2018,1267,109.3,103.9,0.04,114,5.39
2018,1461,105.8,100.7,0.068,115,5.12
2018,1210,103.9,98.9,-0.022000000000000002,116,5.04
2018,1210,103.9,98.9,-0.022000000000000002,116,5.04
2018,1210,103.9,98.9,-0.022000000000000002,116,5.04
2018,1210,103.9,98.9,-0.022000000000000002,116,5.04
2018,1386,105.7,100.6,-0.052000000000000005,117,5.01
2018,1278,108.9,103.9,-0.02,118,5.0
2018,1405,114.0,109.1,0.049,119,4.94
2018,1158,109.8,105.1,0.049,120,4.74
2018,1158,109.8,105.1,0.049,120,4.74
2018,1158,109.8,105.1,0.049,120,4.74
2018,1158,109.8,105.1,0.049,120,4.74
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1364,111.8,107.2,0.034,121,4.69
2018,1283,108.4,103.9,-0.046,122,4.59
2018,1320,103.3,99.0,-0.032,123,4.29
2018,1320,103.3,99.0,-0.032,123,4.29
2018,1320,103.3,99.0,-0.032,123,4.29
2018,1320,103.3,99.0,-0.032,123,4.29
2018,1426,106.1,102.1,0.011000000000000001,124,3.97
2018,1426,106.1,102.1,0.011000000000000001,124,3.97
2018,1426,106.1,102.1,0.011000000000000001,124,3.97
2018,1426,106.1,102.1,0.011000000000000001,124,3.97
2018,1360,104.0,100.0,-0.02,125,3.97
2018,1360,104.0,100.0,-0.02,125,3.97
2018,1360,104.0,100.0,-0.02,125,3.97
2018,1360,104.0,100.0,-0.02,125,3.97
2018,1133,104.5,100.7,0.042,126,3.78
2018,1335,103.2,99.4,0.07,127,3.77
2018,1225,109.5,105.7,0.039,128,3.72
2018,1413,104.7,101.1,0.045,129,3.6
2018,1413,104.7,101.1,0.045,129,3.6
2018,1413,104.7,101.1,0.045,129,3.6
2018,1413,104.7,101.1,0.045,129,3.6
2018,1145,107.7,104.3,-0.019,130,3.47
2018,1186,108.3,104.8,-0.006999999999999999,131,3.45
2018,1186,108.3,104.8,-0.006999999999999999,131,3.45
2018,1186,108.3,104.8,-0.006999999999999999,131,3.45
2018,1186,108.3,104.8,-0.006999999999999999,131,3.45
2018,1195,108.2,104.8,-0.054000000000000006,132,3.44
2018,1195,108.2,104.8,-0.054000000000000006,132,3.44
2018,1195,108.2,104.8,-0.054000000000000006,132,3.44
2018,1195,108.2,104.8,-0.054000000000000006,132,3.44
2018,1353,99.4,96.4,-0.043,133,2.95
2018,1233,110.2,107.3,-0.022000000000000002,134,2.87
2018,1460,101.0,98.2,0.055999999999999994,135,2.82
2018,1356,106.3,103.6,0.073,136,2.67
2018,1356,106.3,103.6,0.073,136,2.67
2018,1356,106.3,103.6,0.073,136,2.67
2018,1356,106.3,103.6,0.073,136,2.67
2018,1429,107.5,104.8,-0.013999999999999999,137,2.66
2018,1191,99.4,96.8,0.015,138,2.66
2018,1351,109.3,106.8,0.095,139,2.51
2018,1414,100.5,98.0,-0.025,140,2.5
2018,1414,100.5,98.0,-0.025,140,2.5
2018,1414,100.5,98.0,-0.025,140,2.5
2018,1414,100.5,98.0,-0.025,140,2.5
2018,1433,106.3,104.0,0.015,141,2.3
2018,1362,103.1,100.8,0.043,142,2.25
2018,1362,103.1,100.8,0.043,142,2.25
2018,1362,103.1,100.8,0.043,142,2.25
2018,1362,103.1,100.8,0.043,142,2.25
2018,1232,104.7,102.5,-0.09699999999999999,143,2.24
2018,1229,105.7,103.6,0.11599999999999999,144,2.12
2018,1387,102.3,100.2,0.003,145,2.11
2018,1387,102.3,100.2,0.003,145,2.11
2018,1387,102.3,100.2,0.003,145,2.11
2018,1387,102.3,100.2,0.003,145,2.11
2018,1185,103.3,101.2,0.004,146,2.09
2018,1185,103.3,101.2,0.004,146,2.09
2018,1185,103.3,101.2,0.004,146,2.09
2018,1185,103.3,101.2,0.004,146,2.09
2018,1217,101.0,99.0,0.013999999999999999,147,2.04
2018,1273,112.0,110.1,-0.069,148,1.87
2018,1240,102.1,100.3,-0.026000000000000002,149,1.81
2018,1204,106.2,104.5,0.015,150,1.75
2018,1204,106.2,104.5,0.015,150,1.75
2018,1204,106.2,104.5,0.015,150,1.75
2018,1204,106.2,104.5,0.015,150,1.75
2018,1434,103.2,101.5,-0.053,151,1.63
2018,1107,107.2,105.8,0.006999999999999999,152,1.43
2018,1168,104.9,103.6,0.08900000000000001,153,1.31
2018,1179,106.7,105.5,0.013999999999999999,154,1.24
2018,1256,106.9,105.7,-0.067,155,1.21
2018,1256,106.9,105.7,-0.067,155,1.21
